image_path,Label
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f4dde5d3-619c-465e-9e9a-0cf0bf763580___FAM_B.Rot 5036.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f5305b02-0f2c-44a4-a572-69a00304687b___FAM_B.Rot 0714.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f54d217f-5a0a-4f89-b11e-c13595cb567c___FAM_B.Rot 0487.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f56702cc-1ef3-40c6-8f93-cd9ab87c3ed1___FAM_B.Rot 0509.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f5bf7627-ca88-4ebb-b3af-e17224b6b6ee___FAM_B.Rot 3041.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f5e04fe3-f8ff-4b68-b5ee-f9432f509485___FAM_B.Rot 0717.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f5e5fde4-c121-40d8-b4a5-59fe23e83c31___FAM_B.Rot 3434.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f5e750d0-fb66-42e7-8324-ab2cdaa25b53___FAM_B.Rot 0671.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f6280204-a771-45f8-b217-c69938fbb84f___FAM_B.Rot 3567.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f671aef3-95ba-403e-bfc8-8fbb1ca9b5a5___FAM_B.Rot 0425.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f6a11232-f765-4768-8e2c-333ff4d80372___FAM_B.Rot 3289.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f6b3cb4a-7d86-461a-8cf0-b03cedfd0fe4___FAM_B.Rot 3120.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f704774d-f2f1-44fc-a8e9-098d4c455ace___FAM_B.Rot 0461.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f74ad82c-72e2-49bc-8a67-2e6c8d87e428___FAM_B.Rot 3557.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f813ca5a-35c9-4e78-8c68-b7bf4f7fbd2d___FAM_B.Rot 0747.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f8402e0f-bdd9-4be0-8187-cf854f8a486f___FAM_B.Rot 2994.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f8440406-4060-4fea-afba-25fd341d35a8___FAM_B.Rot 3435.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f85b306b-4e1d-4542-9b9f-d4d5847992fc___FAM_B.Rot 3073.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f86c1a1a-44a0-44d8-9db6-a3f0fc02d2db___FAM_B.Rot 5094.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f8ce6709-9d70-4f6b-bd18-a63147d4c228___FAM_B.Rot 5043.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f8ee6c26-bb61-4956-a3fb-8a96342249fa___FAM_B.Rot 3158.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f8f3ca17-c940-48f8-b367-81e4a598daeb___FAM_B.Rot 3180.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f8fb0b69-eb91-4772-8a86-41adf65bd2db___FAM_B.Rot 3149.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f90852f3-bbcb-4845-afe2-ea6198b0c3d5___FAM_B.Rot 3455.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f98da630-3128-4702-8e92-60cb024305e5___FAM_B.Rot 5082.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f9bfbcd2-beae-4c9e-b162-33997af68d01___FAM_B.Rot 0323.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fa07010a-ee0b-49a7-909e-4c72cb079a9d___FAM_B.Rot 0336.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fa33303a-2183-4ff9-8a61-71bd6d1fd49f___FAM_B.Rot 3411.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fa7dafca-d9a3-4d58-aa56-da5feae6f6da___FAM_B.Rot 3312.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\faac5322-c170-4608-8f34-c3b6f74d7e19___FAM_B.Rot 3296.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fab089b2-764f-4ac9-9e90-bfce48d92431___FAM_B.Rot 0526.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fac73f65-5442-4cf7-b1cf-eaabf4704758___FAM_B.Rot 0724.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fae1aeea-8bd7-4d59-97cb-3a7dd324e550___FAM_B.Rot 3554.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\faf6fee8-7092-4955-8c90-abee39bd7bd4___FAM_B.Rot 0473.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fb355d60-2e49-46eb-a313-285676e47bef___FAM_B.Rot 3352.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fb5a8e5e-3713-44f5-a097-afae0a87340e___FAM_B.Rot 3344.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fb6ca3d8-29bc-4103-b309-82aa6d7b1b0b___FAM_B.Rot 0648.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fb819384-a48d-4615-becc-7d39d48477e5___FAM_B.Rot 0463.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fb8d7c2b-beea-4216-9f06-1e4fd081a2a2___FAM_B.Rot 3621.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fbb08a40-39fc-4b96-adfd-3883de429c8a___FAM_B.Rot 0478.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fbf08736-4641-4943-a4b5-4f86f9b609cc___FAM_B.Rot 3151.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fc114047-c698-4bfd-89dd-ce3173aaffd5___FAM_B.Rot 5038.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fc12aaf6-c133-46fb-b08a-bf7dd5d619ac___FAM_B.Rot 0462.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fc4a5f21-0d08-479d-b506-2d5eae6d0ac1___FAM_B.Rot 3358.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fc75404e-0b13-4827-8fde-b9b92be735cc___FAM_B.Rot 0330.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fc7cc3d0-caa3-4315-9495-2a29cf8e61b2___FAM_B.Rot 3321.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fc90af86-62ff-4def-b710-97784298e013___FAM_B.Rot 3231.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fccab141-6eac-4889-9ada-7ad19cb346a4___FAM_B.Rot 3096.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fdce74c1-e968-40ea-83d6-f216a2f3e3d5___FAM_B.Rot 3324.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fe7a7373-669e-4a2d-aa92-0eb223c7d55f___FAM_B.Rot 0703.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\fec549a8-893a-4561-8b83-0966cd018fee___FAM_B.Rot 5054.JPG,Grape___Black_rot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\edfed485-3794-48f2-a447-a2222428d48d___FAM_B.Msls 1200.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ee0870cf-0b7d-4c48-8ec7-917c976d9e09___FAM_B.Msls 4137.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ee28de90-ddd7-4a93-8a4d-d3320d6590ea___FAM_B.Msls 4442.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ee6d868f-c7a2-400c-aa5e-2e8adeae885a___FAM_B.Msls 4159.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ef14da71-69a6-40f4-b213-5bf86e58edf0___FAM_B.Msls 4239.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ef1781cb-5f8b-47b3-bde9-ff11cf2abca7___FAM_B.Msls 1258.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ef4421c9-4eba-49f9-a161-3502aea98cc3___FAM_B.Msls 1779.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\efa70f4a-3f15-4ad0-b454-004af02d38a2___FAM_B.Msls 4252.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\efdd353a-aa2a-4a3b-bc40-f4102cecd3ec___FAM_B.Msls 1260.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\effe1be0-6715-4512-b031-85ea51614990___FAM_B.Msls 1754.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f001cbec-447f-4af6-b027-1eadd580152c___FAM_B.Msls 4103.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f00e2241-138e-4e78-a990-94f234376d8b___FAM_B.Msls 4019.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f01d8a04-6fd2-4ff8-a6a4-947446744ba0___FAM_B.Msls 1007.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f01e86f9-3c8c-4b55-985f-1025083cd59f___FAM_B.Msls 4326.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f055d7db-5efa-4f3e-aef2-2ad993a54afc___FAM_B.Msls 4266.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f05eb083-7d59-40e6-9426-f06d428e81ab___FAM_B.Msls 1832.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f0af2e5b-1a86-45b9-b731-0332dfd14385___FAM_B.Msls 1117.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f0fa803e-e857-4bdf-b79f-7f1d81590c41___FAM_B.Msls 4134.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f10ec576-aad3-4976-a572-40c555487f0c___FAM_B.Msls 1850.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f13208de-4dd0-4e5d-916d-1ffd7548927a___FAM_B.Msls 4246.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f14f2685-988b-4f16-bb93-b6ba0bf511d4___FAM_B.Msls 1107.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f161a964-b3a9-45d7-a9b7-124dc3224438___FAM_B.Msls 4084.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f16c2e0b-32ff-4cf3-aefc-a3f71b13cd05___FAM_B.Msls 4002.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f16c6e21-179e-4c4f-b23e-e7c7bd31815e___FAM_B.Msls 1301.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f1714153-3c89-4109-9a89-e813c975ba9e___FAM_B.Msls 3942.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f17a309c-7c2c-4af2-9241-554535e7f857___FAM_B.Msls 4217.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f18ca6c7-365a-49a7-bea2-4b1928c1fedd___FAM_B.Msls 4470.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f1f2742f-8047-41b1-b852-55ccae76e034___FAM_B.Msls 4373.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f21538e8-7615-4629-9bcd-3ad47cc60c42___FAM_B.Msls 4465.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f2164022-24f0-4d1f-97dd-63ca568372e9___FAM_B.Msls 1167.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f2412a05-edfd-4958-9d3a-85999a712eb5___FAM_B.Msls 0890.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f28b2f24-618f-460f-8e42-31fdcfcf4ba1___FAM_B.Msls 4128.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f2e64366-de41-4aae-8148-cd17f22110eb___FAM_B.Msls 4486.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f39245e4-e7cf-4b76-aec0-c08edae0d058___FAM_B.Msls 1796.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f4926d0c-7d9a-4d8a-a1f8-a85f3b9210d1___FAM_B.Msls 1090.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f4be6f93-2077-4fda-929b-10a90307e0c9___FAM_B.Msls 1266.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f4d2dbf3-e4a4-484e-bc3f-e2417a776f74___FAM_B.Msls 1099.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f5af65e7-d2ad-4e62-899c-bbec7a6b5a79___FAM_B.Msls 1146.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f5df701a-6d14-49d3-9903-a0059434b4cb___FAM_B.Msls 4299.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f5e92056-b995-43f0-b33b-5166dc6cf967___FAM_B.Msls 0897.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f5f44cb5-a535-4e04-a872-e961cffcdd4a___FAM_B.Msls 4328.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f6239f20-fed9-4517-8442-76ef6fb73c7a___FAM_B.Msls 1149.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f68b4819-a7d1-4a58-b19d-f13d8884f6be___FAM_B.Msls 1160.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f6a14f82-c522-43b3-b371-4872f1b569c6___FAM_B.Msls 0907.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f6d42acb-e09e-4cf4-bee0-175c3d1b8ff7___FAM_B.Msls 1864.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f70cfa32-2743-4026-81dd-d27ccf5ab155___FAM_B.Msls 0822.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f7135d8e-e441-419b-aa81-472db0c6af75___FAM_B.Msls 4270.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f751baa1-2fd5-48b4-9cf2-5a730c92f92a___FAM_B.Msls 3993.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f7f509f2-d261-441a-8529-8d51dafbd8ad___FAM_B.Msls 4241.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f83f01b3-32e6-4723-a440-bebfe2b56637___FAM_B.Msls 4038.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8435b35-e46f-4964-ba06-bb49ffd782e1___FAM_B.Msls 0964.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f877753e-190c-4d15-a901-1367b34ff4b5___FAM_B.Msls 1819.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f87e9d7c-6f18-43bd-90db-a28afbc80d8e___FAM_B.Msls 1326.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f895b9d6-69d3-45ac-8aa9-e83460b50740___FAM_B.Msls 3878.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8a5e6ae-2b97-41b7-8c0e-e1f97cf79fe6___FAM_B.Msls 4331.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8bac4d0-89ad-40f0-ab42-19001b7a7b81___FAM_B.Msls 4428.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8bff337-eefa-42cd-a196-b0b9832e6610___FAM_B.Msls 3908.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8ede950-6e0f-414d-9c9d-2b38c3a3a6ad___FAM_B.Msls 4222.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f9287a55-c650-44c0-82fe-f99d0641d401___FAM_B.Msls 4099.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f9294630-d8f2-41a2-9469-50a771ae91ce___FAM_B.Msls 3947.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f9298d68-f616-499b-8612-b1b8d0289253___FAM_B.Msls 0995.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f97297d3-e374-44cf-8708-86764752e9c5___FAM_B.Msls 4073.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f984be4f-df55-45c3-be37-87cd371efc52___FAM_B.Msls 0989.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f9e452d3-c5a1-4670-907e-b1498c25a872___FAM_B.Msls 4456.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fa2e8e6f-48d8-4717-9f61-89f5e60667e7___FAM_B.Msls 0967.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fa3301ff-8a97-4715-a7c9-5c73d93fed40___FAM_B.Msls 1105.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\faafa665-4a00-4716-b654-1422fe3fc341___FAM_B.Msls 4295.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\faca5bc0-ad0c-4a22-94b8-5369536d10b1___FAM_B.Msls 3840.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fb1fddab-023e-4dc5-aff7-5db33c755b50___FAM_B.Msls 0839.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fb510953-df8a-47df-985c-abe10f6c4266___FAM_B.Msls 1325.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fb581d78-202c-41e9-b02d-0068c9c7f921___FAM_B.Msls 4317.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fb850331-28fc-4d99-bd31-ed2b27bd2b97___FAM_B.Msls 1196.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fba221e7-a216-434f-9d97-13b6e8cf2f7d___FAM_B.Msls 4332.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fbd63b88-1847-4c8d-a743-54c15b220b15___FAM_B.Msls 1287.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fbe5df9f-3557-4682-9634-797aa1ace0e0___FAM_B.Msls 4346.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fc2ac8e3-7ada-41bc-aa54-bd7b6dfc3784___FAM_B.Msls 4490.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fc3ecac0-6366-437d-ac2b-a34c73cca3d8___FAM_B.Msls 3946.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fc7a8460-2637-47fe-9691-1db817f39da9___FAM_B.Msls 1016.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fc98a332-919a-4214-a930-9aeaa8c5d8f1___FAM_B.Msls 4359.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fcbe9279-dc29-466e-9109-247a4ecd6669___FAM_B.Msls 4230.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fcc49391-8e58-4642-ba24-dbdc21948983___FAM_B.Msls 0862.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fd008387-18f9-4731-a60f-38fc8790d58c___FAM_B.Msls 4208.JPG,Grape___Esca_(Black_Measles)
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fd4a5af2-ae23-44a8-a18e-44e5cda6d683___FAM_B.Msls 3976.JPG,Grape___Esca_(Black_Measles)
