N,P,K,temperature,humidity,ph,rainfall,Label,image_path
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f5305b02-0f2c-44a4-a572-69a00304687b___FAM_B.Rot 0714.JPG
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\edd4a96a-0194-4e62-b9e5-091c066a004b___FAM_B.Rot 3162.JPG
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f4939e05-692c-4e69-bb5e-deaa15154031___FAM_B.Rot 0466.JPG
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ed534915-4d99-4f6b-927d-2ebc57650d9d___FAM_B.Rot 0450.JPG
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ed40b1ed-928e-4435-b192-8c7b68e1349e___FAM_B.Rot 3131.JPG
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ec735567-6db2-4d2e-ab35-d416a6ff0f25___FAM_B.Rot 3183.JPG
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ec615758-021e-4ab2-9c11-c622e020ed99___FAM_B.Rot 0624.JPG
26,37,30,35.39986338,49.45962621,6.166173833999999,97.41054011,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\eb651328-cf60-4e40-b61d-0a624cdc21aa___FAM_B.Rot 0366.JPG
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ea77b2fd-c62b-43d4-8807-595e5b57d21a___FAM_B.Rot 3228.JPG
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e982ebd2-1228-49d9-8a12-e7160b968770___FAM_B.Rot 5022.JPG
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e95869c1-adf0-40ca-aa7c-14f930d63420___FAM_B.Rot 3537.JPG
11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e83845d6-8cd7-4dd7-a71e-3a901bc6db06___FAM_B.Rot 0559.JPG
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e814944a-add2-472b-833e-c707570bf080___FAM_B.Rot 3133.JPG
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ed597021-7eeb-4a4f-9328-c99f7c21e9f0___FAM_B.Rot 3426.JPG
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e784c098-9310-4be2-8c69-cfb42254186e___FAM_B.Rot 3295.JPG
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e746d45b-f78b-4c7b-a419-acb0e8127448___FAM_B.Rot 3544.JPG
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e6444b5c-2944-46c8-a188-b9fbb366a931___FAM_B.Rot 0655.JPG
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e623608f-8111-4a29-857f-dc98068e2b05___FAM_B.Rot 3083.JPG
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e4855d02-b355-4468-9e76-e46b062813a3___FAM_B.Rot 3215.JPG
20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e4276ce3-ffbc-4203-9b52-cc75d6a6b8df___FAM_B.Rot 3115.JPG
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e4049ecb-7ff1-4bdf-a6e9-d99ad5d4d690___FAM_B.Rot 3492.JPG
25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e3797a5b-d64a-40fc-bc06-34c6ebb6ced1___FAM_B.Rot 5014.JPG
21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e20443d6-a0a5-4750-a239-bdd3d2f6e69e___FAM_B.Rot 0441.JPG
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e1193127-604a-403e-b241-29e2d8dc2fee___FAM_B.Rot 3511.JPG
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f4dde5d3-619c-465e-9e9a-0cf0bf763580___FAM_B.Rot 5036.JPG
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e751fc65-f484-4022-9ea8-a4199a8cc67a___FAM_B.Rot 3432.JPG
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ed9d7946-b257-4d2f-a42e-9ef02d623985___FAM_B.Rot 0404.JPG
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\e034377a-c8b8-4257-8673-e3a0d776c06f___FAM_B.Rot 3327.JPG
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ee301b2c-ea9d-4758-96e3-956c58102bc0___FAM_B.Rot 3198.JPG
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f25f2d1c-5e6b-42be-9770-638861b73994___FAM_B.Rot 3353.JPG
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f241eaeb-5b01-4357-840e-3b7e4ff1a539___FAM_B.Rot 5080.JPG
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f23737c8-26a7-4b16-b25b-85ba58c4a986___FAM_B.Rot 0598.JPG
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f1e9c5a3-e751-431c-9906-1f6a2cc85824___FAM_B.Rot 5108.JPG
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f19cbf6e-443b-46ff-ade7-0d11114f72c3___FAM_B.Rot 3448.JPG
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f0cb2eb6-70cf-4270-9091-0d9ad45eee5c___FAM_B.Rot 3223.JPG
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f0c35665-e6f4-4b35-affe-df70d10206b9___FAM_B.Rot 3612.JPG
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f075d48a-3ed3-4e9e-afd0-c0db4c15a39f___FAM_B.Rot 3572.JPG
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f06cf30e-e075-4793-bd2f-8e81142e0106___FAM_B.Rot 3165.JPG
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f0263437-2f45-4237-851f-ca6a5237f362___FAM_B.Rot 5062.JPG
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f42ebfcd-8f30-4438-8b74-4f6c8d74f86f___FAM_B.Rot 0455.JPG
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f00f7ab3-5f23-4088-90e4-c6dcbb08333b___FAM_B.Rot 0588.JPG
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\efe1eba2-52c3-4399-a851-3095e4d1e86a___FAM_B.Rot 0633.JPG
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\efda5874-7f47-49f6-a69c-ca7a8991fef0___FAM_B.Rot 0410.JPG
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ef1eac6a-c3f0-4620-9ae3-a162b6fca7db___FAM_B.Rot 3597.JPG
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\eefd6021-3784-40a2-b0e4-43cc3c2dccc9___FAM_B.Rot 5025.JPG
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\eecf59c3-7fed-4403-b6e2-f2f4ee967768___FAM_B.Rot 5050.JPG
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\eecc50cc-1d2e-4ff9-a202-98b7dae629a2___FAM_B.Rot 5041.JPG
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\eeab60bc-f8b2-4040-a395-72812b37f573___FAM_B.Rot 5058.JPG
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ee45e010-fd06-443a-b845-885ebbcebfd8___FAM_B.Rot 3449.JPG
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\ee376899-ae9e-4f14-9e05-11aa9517487f___FAM_B.Rot 0652.JPG
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,Grape___Black_rot,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Black_rot\f014c5bf-d06a-42c7-8a51-bdfb38c6a815___FAM_B.Rot 0495.JPG
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fa3301ff-8a97-4715-a7c9-5c73d93fed40___FAM_B.Msls 1105.JPG
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\faafa665-4a00-4716-b654-1422fe3fc341___FAM_B.Msls 4295.JPG
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\faca5bc0-ad0c-4a22-94b8-5369536d10b1___FAM_B.Msls 3840.JPG
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fba221e7-a216-434f-9d97-13b6e8cf2f7d___FAM_B.Msls 4332.JPG
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fb510953-df8a-47df-985c-abe10f6c4266___FAM_B.Msls 1325.JPG
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fb581d78-202c-41e9-b02d-0068c9c7f921___FAM_B.Msls 4317.JPG
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fb850331-28fc-4d99-bd31-ed2b27bd2b97___FAM_B.Msls 1196.JPG
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fa2e8e6f-48d8-4717-9f61-89f5e60667e7___FAM_B.Msls 0967.JPG
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fb1fddab-023e-4dc5-aff7-5db33c755b50___FAM_B.Msls 0839.JPG
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f9e452d3-c5a1-4670-907e-b1498c25a872___FAM_B.Msls 4456.JPG
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8ede950-6e0f-414d-9c9d-2b38c3a3a6ad___FAM_B.Msls 4222.JPG
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f97297d3-e374-44cf-8708-86764752e9c5___FAM_B.Msls 4073.JPG
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f9298d68-f616-499b-8612-b1b8d0289253___FAM_B.Msls 0995.JPG
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f9294630-d8f2-41a2-9469-50a771ae91ce___FAM_B.Msls 3947.JPG
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f9287a55-c650-44c0-82fe-f99d0641d401___FAM_B.Msls 4099.JPG
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8bff337-eefa-42cd-a196-b0b9832e6610___FAM_B.Msls 3908.JPG
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8bac4d0-89ad-40f0-ab42-19001b7a7b81___FAM_B.Msls 4428.JPG
21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8a5e6ae-2b97-41b7-8c0e-e1f97cf79fe6___FAM_B.Msls 4331.JPG
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f895b9d6-69d3-45ac-8aa9-e83460b50740___FAM_B.Msls 3878.JPG
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f87e9d7c-6f18-43bd-90db-a28afbc80d8e___FAM_B.Msls 1326.JPG
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fbd63b88-1847-4c8d-a743-54c15b220b15___FAM_B.Msls 1287.JPG
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f984be4f-df55-45c3-be37-87cd371efc52___FAM_B.Msls 0989.JPG
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fc2ac8e3-7ada-41bc-aa54-bd7b6dfc3784___FAM_B.Msls 4490.JPG
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fe25cd8c-5a0d-4b2c-ad68-e8e89ac0a360___FAM_B.Msls 1805.JPG
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fc7a8460-2637-47fe-9691-1db817f39da9___FAM_B.Msls 1016.JPG
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fff99912-2321-46f9-9f81-20f0e9296776___FAM_B.Msls 4353.JPG
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ffc0847a-e88d-4332-8c7c-4b63ba65a471___FAM_B.Msls 1130.JPG
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ffab49c5-8ba3-4a94-b1f6-756be3dee47e___FAM_B.Msls 1345.JPG
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ff973b3a-16ac-4c46-8383-bbcb3582ac16___FAM_B.Msls 3826.JPG
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ff84cf23-26da-4bb3-ae1f-65a71f6bbfa9___FAM_B.Msls 4235.JPG
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\ff235790-7c8a-4200-81ec-dbc21c0215ca___FAM_B.Msls 3853.JPG
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fe89e669-19e0-4cf6-b3ee-457be6c1d077___FAM_B.Msls 3984.JPG
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fe707855-adf5-4a5f-ac65-6f8f977e97cc___FAM_B.Msls 1034.JPG
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fe4a9ac0-87eb-4feb-afbc-05105c6a0661___FAM_B.Msls 3987.JPG
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fe3c2a51-3f57-45aa-8547-99f4c6c58ada___FAM_B.Msls 1073.JPG
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fc3ecac0-6366-437d-ac2b-a34c73cca3d8___FAM_B.Msls 3946.JPG
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fe2a34b4-5689-499c-a608-adb5d7877c77___FAM_B.Msls 4424.JPG
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f877753e-190c-4d15-a901-1367b34ff4b5___FAM_B.Msls 1819.JPG
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fdf922fe-da7c-43a0-8e31-7c63ff8d5b2c___FAM_B.Msls 4284.JPG
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fdc9bd91-c6d8-4e3d-a319-b7eebab67caf___FAM_B.Msls 4338.JPG
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fda9b856-d033-436f-b5ff-5afa3cdd0132___FAM_B.Msls 3998.JPG
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fda457e6-ba9b-4cde-864b-491972dc4edb___FAM_B.Msls 1026.JPG
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fd4a5af2-ae23-44a8-a18e-44e5cda6d683___FAM_B.Msls 3976.JPG
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fd008387-18f9-4731-a60f-38fc8790d58c___FAM_B.Msls 4208.JPG
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fcc49391-8e58-4642-ba24-dbdc21948983___FAM_B.Msls 0862.JPG
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fcbe9279-dc29-466e-9109-247a4ecd6669___FAM_B.Msls 4230.JPG
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fc98a332-919a-4214-a930-9aeaa8c5d8f1___FAM_B.Msls 4359.JPG
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fe283531-d164-4b6b-9035-561ad0aa323e___FAM_B.Msls 4082.JPG
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f8435b35-e46f-4964-ba06-bb49ffd782e1___FAM_B.Msls 0964.JPG
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\fbe5df9f-3557-4682-9634-797aa1ace0e0___FAM_B.Msls 4346.JPG
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f7f509f2-d261-441a-8529-8d51dafbd8ad___FAM_B.Msls 4241.JPG
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f161a964-b3a9-45d7-a9b7-124dc3224438___FAM_B.Msls 4084.JPG
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f14f2685-988b-4f16-bb93-b6ba0bf511d4___FAM_B.Msls 1107.JPG
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,Grape___Esca_(Black_Measles),C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Grape___Esca_(Black_Measles)\f13208de-4dd0-4e5d-916d-1ffd7548927a___FAM_B.Msls 4246.JPG
